overallIndex,name,browseNodeID,Level,Category Path,Book1Rank,Book100Rank,nLast30Days,top100URL,last30URL,preordersURL,parentName,parentBrowseNodeID,topLevelCategoryName,fullName,alsoKnownAs
3380,United States,7588819011,3,Kindle eBooks > Literature & Fiction > United States > United States,384,22633,252,https://amazon.com/Best-Sellers-Kindle-Store-US-Historical-Fiction/zgbs/digital-text/7588819011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588819011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588819011,p_n_date:1249102011",United States,157107011,Literature & Fiction,U.S. Historical Fiction,Kindle eBooks > Literature & Fiction > Historical Fiction > United States
2971,Women's Fiction,6190492011,2,Kindle eBooks > Literature & Fiction > Women's Fiction,5,532,3000,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Fiction/zgbs/digital-text/6190492011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A6190492011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A6190492011,p_n_date:1249102011",Literature & Fiction,157028011,Literature & Fiction,Women's Fiction,
3395,Action & Adventure,7588885011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Action & Adventure,261,35739,145,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Action-Adventure-Fiction/zgbs/digital-text/7588885011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588885011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588885011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Action & Adventure Fiction,
3396,Christian,7588886011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Christian,3733,81658,36,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Christian-Fiction/zgbs/digital-text/7588886011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588886011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588886011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Christian Fiction,
3397,Contemporary,6190493011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Contemporary,12,2927,584,https://amazon.com/Best-Sellers-Kindle-Store-Contemporary-Womens-Fiction/zgbs/digital-text/6190493011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A6190493011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A6190493011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Contemporary Women's Fiction,
3398,Fantasy,7588888011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Fantasy,710,32199,111,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Fantasy-Fiction/zgbs/digital-text/7588888011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588888011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588888011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Fantasy Fiction,
3399,Historical,7588889011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Historical,55,7800,225,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Historical-Fiction/zgbs/digital-text/7588889011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588889011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588889011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Historical Fiction,
3400,Humor,7588890011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Humor,58,58074,120,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Humorous-Fiction/zgbs/digital-text/7588890011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588890011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588890011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Humorous Fiction,
3401,Lesbian Fiction,7588789011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Lesbian Fiction,1187,30599,281,https://amazon.com/Best-Sellers-Kindle-Store-Lesbian-Fiction/zgbs/digital-text/7588789011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588789011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588789011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Lesbian Fiction,Kindle eBooks > LGBTQ+ eBooks > LGBTQ+ Fiction > Lesbian Fiction
3402,Literary,7588891011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Literary,21,9197,341,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Literary-Fiction/zgbs/digital-text/7588891011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588891011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588891011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Literary Fiction,
3403,"Mystery, Thriller & Suspense",7588892011,3,"Kindle eBooks > Literature & Fiction > Women's Fiction > Mystery, Thriller & Suspense",28,2648,1000,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Mystery-Thriller-Suspense-Fiction/zgbs/digital-text/7588892011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588892011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588892011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,"Women's Mystery, Thriller & Suspense Fiction",
3412,Crime,7588893011,4,"Kindle eBooks > Literature & Fiction > Women's Fiction > Mystery, Thriller & Suspense > Crime",110,28241,157,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Crime-Fiction/zgbs/digital-text/7588893011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588893011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588893011,p_n_date:1249102011","Mystery, Thriller & Suspense",7588892011,Literature & Fiction,Women's Crime Fiction,
3413,Detective,7588894011,4,"Kindle eBooks > Literature & Fiction > Women's Fiction > Mystery, Thriller & Suspense > Detective",28,42888,90,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Detective-Fiction/zgbs/digital-text/7588894011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588894011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588894011,p_n_date:1249102011","Mystery, Thriller & Suspense",7588892011,Literature & Fiction,Women's Detective Fiction,
3414,Women Sleuths,157317011,4,"Kindle eBooks > Literature & Fiction > Women's Fiction > Mystery, Thriller & Suspense > Women Sleuths",29,3248,721,https://amazon.com/Best-Sellers-Kindle-Store-Women-Sleuths/zgbs/digital-text/157317011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157317011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157317011,p_n_date:1249102011","Mystery, Thriller & Suspense",7588892011,Literature & Fiction,Women Sleuths,"Kindle eBooks > Mystery, Thriller & Suspense > Mystery > Women Sleuths"
3404,New Adult & College,7588895011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > New Adult & College,74,23798,139,https://amazon.com/Best-Sellers-Kindle-Store-Womens-New-Adult-College-Fiction/zgbs/digital-text/7588895011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588895011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588895011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's New Adult & College Fiction,
3405,Psychological,7588896011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Psychological,38,18287,170,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Psychological-Fiction/zgbs/digital-text/7588896011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588896011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588896011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Psychological Fiction,
3406,Religious,7588897011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Religious,5708,257092,46,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Religious-Fiction/zgbs/digital-text/7588897011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588897011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588897011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Religious Fiction,Kindle eBooks > Literature & Fiction > Religious & Inspirational Fiction > Religious
3407,Romance,7588898011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Romance,8,1076,1000,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Romance-Fiction/zgbs/digital-text/7588898011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588898011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588898011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Romance Fiction,
3408,Sagas,7588899011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Sagas,37,22136,83,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Sagas/zgbs/digital-text/7588899011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588899011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588899011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Sagas,
3409,Short Stories,7588900011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Short Stories,729,35411,413,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Short-Stories/zgbs/digital-text/7588900011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588900011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588900011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Short Stories,
3410,Women,6361459011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Women,5744,241404,393,https://amazon.com/Best-Sellers-Kindle-Store-Womens-Poetry/zgbs/digital-text/6361459011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A6361459011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A6361459011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Women's Poetry,Kindle eBooks > Literature & Fiction > Poetry > Women
3411,Women's Fiction,6190460011,3,Kindle eBooks > Literature & Fiction > Women's Fiction > Women's Fiction,247,8378,215,https://amazon.com/Best-Sellers-Kindle-Store-Black-African-American-Womens-Fiction/zgbs/digital-text/6190460011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A6190460011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A6190460011,p_n_date:1249102011",Women's Fiction,6190492011,Literature & Fiction,Black & African American Women's Fiction,Kindle eBooks > Literature & Fiction > Black & African American > Women's Fiction
2972,World Literature,157088011,2,Kindle eBooks > Literature & Fiction > World Literature,475,16151,1000,https://amazon.com/Best-Sellers-Kindle-Store-World-Literature/zgbs/digital-text/157088011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157088011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157088011,p_n_date:1249102011",Literature & Fiction,157028011,Literature & Fiction,World Literature,
3415,African,7588901011,3,Kindle eBooks > Literature & Fiction > World Literature > African,29553,751761,23,https://amazon.com/Best-Sellers-Kindle-Store-African-Literature/zgbs/digital-text/7588901011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588901011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588901011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,African Literature,
3416,Asian,7588902011,3,Kindle eBooks > Literature & Fiction > World Literature > Asian,3133,661938,46,https://amazon.com/Best-Sellers-Kindle-Store-Asian-Literature/zgbs/digital-text/7588902011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588902011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588902011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Asian Literature,
3417,Australian & Oceanian,7588903011,3,Kindle eBooks > Literature & Fiction > World Literature > Australian & Oceanian,2553,208679,16,https://amazon.com/Best-Sellers-Kindle-Store-Australian-Oceanian-Literature/zgbs/digital-text/7588903011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588903011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588903011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Australian & Oceanian Literature,
3418,British,157089011,3,Kindle eBooks > Literature & Fiction > World Literature > British,475,32852,1000,https://amazon.com/Best-Sellers-Kindle-Store-British-Literature/zgbs/digital-text/157089011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157089011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157089011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,British Literature,Kindle eBooks > Literature & Fiction > British
3419,Eastern European,157092011,3,Kindle eBooks > Literature & Fiction > World Literature > Eastern European,11832,1215384,81,https://amazon.com/Best-Sellers-Kindle-Store-Eastern-European-Literature/zgbs/digital-text/157092011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157092011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157092011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Eastern European Literature,
3420,French,157093011,3,Kindle eBooks > Literature & Fiction > World Literature > French,39030,488952,124,https://amazon.com/Best-Sellers-Kindle-Store-French-Literature/zgbs/digital-text/157093011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157093011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157093011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,French Literature,
3421,German,7588904011,3,Kindle eBooks > Literature & Fiction > World Literature > German,11988,1183879,111,https://amazon.com/Best-Sellers-Kindle-Store-German-Literature/zgbs/digital-text/7588904011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588904011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588904011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,German Literature,
3422,Greek & Roman,7588905011,3,Kindle eBooks > Literature & Fiction > World Literature > Greek & Roman,16814,1736854,3,https://amazon.com/Best-Sellers-Kindle-Store-Greek-Roman-Literature/zgbs/digital-text/7588905011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588905011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588905011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Greek & Roman Literature,
3423,Italian,157094011,3,Kindle eBooks > Literature & Fiction > World Literature > Italian,5013,913381,47,https://amazon.com/Best-Sellers-Kindle-Store-Italian-Literature/zgbs/digital-text/157094011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157094011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157094011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Italian Literature,
3424,Jewish,157095011,3,Kindle eBooks > Literature & Fiction > World Literature > Jewish,914,76329,94,https://amazon.com/Best-Sellers-Kindle-Store-Jewish-Literature/zgbs/digital-text/157095011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157095011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157095011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Jewish Literature,
3425,Middle Eastern,157096011,3,Kindle eBooks > Literature & Fiction > World Literature > Middle Eastern,20168,971374,16,https://amazon.com/Best-Sellers-Kindle-Store-Middle-Eastern-Literature/zgbs/digital-text/157096011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157096011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157096011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Middle Eastern Literature,
3426,Russian & Soviet,157105011,3,Kindle eBooks > Literature & Fiction > World Literature > Russian & Soviet,11832,731749,38,https://amazon.com/Best-Sellers-Kindle-Store-Russian-Soviet-Literature-eBooks/zgbs/digital-text/157105011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157105011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157105011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Russian & Soviet Literature eBooks,
3427,Scandinavian,157106011,3,Kindle eBooks > Literature & Fiction > World Literature > Scandinavian,2333,713949,36,https://amazon.com/Best-Sellers-Kindle-Store-Scandinavian-Literature/zgbs/digital-text/157106011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157106011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157106011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Scandinavian Literature,
3428,Short Stories,7588906011,3,Kindle eBooks > Literature & Fiction > World Literature > Short Stories,23414,522074,96,https://amazon.com/Best-Sellers-Kindle-Store-World-Literature-Short-Stories/zgbs/digital-text/7588906011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588906011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588906011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,World Literature Short Stories,
3429,Spanish,7588907011,3,Kindle eBooks > Literature & Fiction > World Literature > Spanish,45503,1069907,37,https://amazon.com/Best-Sellers-Kindle-Store-Spanish-Literature/zgbs/digital-text/7588907011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A7588907011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A7588907011,p_n_date:1249102011",World Literature,157088011,Literature & Fiction,Spanish Literature,
17,Medical eBooks,157119011,1,Kindle eBooks > Medical eBooks,156,39149,4000,https://amazon.com/Best-Sellers-Kindle-Store-Medical-eBooks/zgbs/digital-text/157119011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157119011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157119011,p_n_date:1249102011",Kindle eBooks,154606011,Kindle eBooks,Medical eBooks,"Kindle eBooks > Nonfiction > Medical eBooks
Kindle eBooks > Science & Math > Medical eBooks"
3439,Administration & Policy,157120011,2,Kindle eBooks > Medical eBooks > Administration & Policy,5753,194329,181,https://amazon.com/Best-Sellers-Kindle-Store-Medical-Administration-Policy/zgbs/digital-text/157120011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157120011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157120011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Medical Administration & Policy,
3459,Health Care Delivery,157122011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Health Care Delivery,8292,324610,29,https://amazon.com/Best-Sellers-Kindle-Store-Health-Care-Delivery/zgbs/digital-text/157122011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157122011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157122011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Health Care Delivery,
3460,Health Policy,157123011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Health Policy,32351,667820,18,https://amazon.com/Best-Sellers-Kindle-Store-Health-Policy/zgbs/digital-text/157123011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157123011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157123011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Health Policy,
3461,Health Risk Assessment,157124011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Health Risk Assessment,28465,1762566,6,https://amazon.com/Best-Sellers-Kindle-Store-Health-Risk-Assessment/zgbs/digital-text/157124011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157124011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157124011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Health Risk Assessment,
3462,Hospital Administration,157125011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Hospital Administration,6556,877500,20,https://amazon.com/Best-Sellers-Kindle-Store-Hospital-Administration/zgbs/digital-text/157125011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157125011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157125011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Hospital Administration,
3463,Medicaid & Medicare,157126011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Medicaid & Medicare,37210,1982668,4,https://amazon.com/Best-Sellers-Kindle-Store-Medicaid-Medicare/zgbs/digital-text/157126011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157126011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157126011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Medicaid & Medicare,
3464,Medical History & Records,157127011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Medical History & Records,73325,1564942,17,https://amazon.com/Best-Sellers-Kindle-Store-Medical-History-Records/zgbs/digital-text/157127011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157127011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157127011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Medical History & Records,
3465,Practice Management & Reimbursement,157128011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Practice Management & Reimbursement,83448,1398908,15,https://amazon.com/Best-Sellers-Kindle-Store-Practice-Management-Reimbursement/zgbs/digital-text/157128011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157128011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157128011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Practice Management & Reimbursement,
3466,Public Health,157129011,3,Kindle eBooks > Medical eBooks > Administration & Policy > Public Health,5753,345399,83,https://amazon.com/Best-Sellers-Kindle-Store-Public-Health/zgbs/digital-text/157129011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157129011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157129011,p_n_date:1249102011",Administration & Policy,157120011,Medical eBooks,Public Health,
3440,Allied Health Professions,157130011,2,Kindle eBooks > Medical eBooks > Allied Health Professions,16751,194903,283,https://amazon.com/Best-Sellers-Kindle-Store-Allied-Health-Professions/zgbs/digital-text/157130011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157130011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157130011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Allied Health Professions,
3467,Audiology & Speech Pathology,157131011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Audiology & Speech Pathology,85124,1115793,29,https://amazon.com/Best-Sellers-Kindle-Store-Audiology-Speech-Pathology/zgbs/digital-text/157131011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157131011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157131011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Audiology & Speech Pathology,
3468,Emergency Medical Services,157132011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Emergency Medical Services,16751,992985,19,https://amazon.com/Best-Sellers-Kindle-Store-Emergency-Medical-Services/zgbs/digital-text/157132011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157132011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157132011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Emergency Medical Services,
3469,Medical Assistants,157134011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Medical Assistants,161211,1474471,11,https://amazon.com/Best-Sellers-Kindle-Store-Medical-Assistants/zgbs/digital-text/157134011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157134011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157134011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Medical Assistants,
3470,Medical Coding & Billing,14530450011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Medical Coding & Billing,53374,2355391,6,https://amazon.com/Best-Sellers-Kindle-Store-Medical-Coding-Billing/zgbs/digital-text/14530450011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A14530450011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A14530450011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Medical Coding & Billing,
3471,Medical Technology,157135011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Medical Technology,92997,1606113,16,https://amazon.com/Best-Sellers-Kindle-Store-Medical-Technology/zgbs/digital-text/157135011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157135011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157135011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Medical Technology,
3472,Occupational Therapy,157136011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Occupational Therapy,56436,1140127,84,https://amazon.com/Best-Sellers-Kindle-Store-Occupational-Therapy/zgbs/digital-text/157136011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157136011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157136011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Occupational Therapy,
3473,Optometry,157137011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Optometry,128120,2084704,20,https://amazon.com/Best-Sellers-Kindle-Store-Optometry/zgbs/digital-text/157137011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157137011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157137011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Optometry,
3474,Physical Therapy,157138011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Physical Therapy,517279,668491,74,https://amazon.com/Best-Sellers-Kindle-Store-Physical-Therapy/zgbs/digital-text/157138011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157138011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157138011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Physical Therapy,
3475,Podiatry,157139011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Podiatry,92802,3017843,3,https://amazon.com/Best-Sellers-Kindle-Store-Podiatry/zgbs/digital-text/157139011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157139011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157139011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Podiatry,
3476,Radiologic & Ultrasound Technology,157140011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Radiologic & Ultrasound Technology,51612,1188873,7,https://amazon.com/Best-Sellers-Kindle-Store-Radiologic-Ultrasound-Technology/zgbs/digital-text/157140011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157140011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157140011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Radiologic & Ultrasound Technology,
3477,Respiratory Therapy,157141011,3,Kindle eBooks > Medical eBooks > Allied Health Professions > Respiratory Therapy,95696,1916657,2,https://amazon.com/Best-Sellers-Kindle-Store-Respiratory-Therapy/zgbs/digital-text/157141011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157141011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157141011,p_n_date:1249102011",Allied Health Professions,157130011,Medical eBooks,Respiratory Therapy,
